년월,시도명,읍면동명,업종명,이용자수,이용금액,총 유동인구,데이터기준일자
2021-02,제주시,삼도1동,일식 음식점업,207,14293500,11180775.765,2021-07-28
2021-02,제주시,봉개동,한식 음식점업,2820,91459289,5660761.885,2021-07-28
2021-02,제주시,봉개동,체인화 편의점,5108,58526050,5660761.885,2021-07-28
2021-02,제주시,봉개동,차량용 주유소 운영업,5278,315163606,5660761.885,2021-07-28
2021-02,제주시,봉개동,차량용 가스 충전업,36,4177710,5660761.885,2021-07-28
2021-02,제주시,봉개동,중식 음식점업,300,7623500,5660761.885,2021-07-28
2021-02,제주시,봉개동,전시 및 행사 대행업,1,10000,5660761.885,2021-07-28
2021-02,제주시,봉개동,휴양콘도 운영업,386,76709232,5660761.885,2021-07-28
2021-02,제주시,봉개동,육류 소매업,42,42939500,5660761.885,2021-07-28
2021-02,제주시,봉개동,슈퍼마켓,5003,118456620,5660761.885,2021-07-28
2021-02,제주시,봉개동,서양식 음식점업,617,9063670,5660761.885,2021-07-28
2021-02,제주시,봉개동,빵 및 과자류 소매업,397,4617450,5660761.885,2021-07-28
2021-02,제주시,봉개동,비알콜 음료점업,639,5169500,5660761.885,2021-07-28
2021-02,제주시,봉개동,마사지업,4,600000,5660761.885,2021-07-28
2021-02,제주시,용담2동,일식 음식점업,1578,59112560,14518516.52,2021-07-28
2021-02,제주시,봉개동,여관업,10,1293000,5660761.885,2021-07-28
2021-02,제주시,삼도1동,중식 음식점업,913,26619500,11180775.765,2021-07-28
2021-02,제주시,삼도1동,건강보조식품 소매업,121,25208760,11180775.765,2021-07-28
2021-02,제주시,삼도1동,관광 민예품 및 선물용품 소매업,43,5639600,11180775.765,2021-07-28
2021-02,제주시,삼도1동,일반유흥 주점업,50,16857200,11180775.765,2021-07-28
2021-02,제주시,삼도1동,육류 소매업,503,73800614,11180775.765,2021-07-28
2021-02,제주시,삼도1동,욕탕업,134,10236500,11180775.765,2021-07-28
2021-02,제주시,삼도1동,여행사업,1,1571200,11180775.765,2021-07-28
2021-02,제주시,삼도1동,여관업,441,21455270,11180775.765,2021-07-28
2021-02,제주시,삼도1동,스포츠 및 레크레이션 용품 임대업,93,32426950,11180775.765,2021-07-28
2021-02,제주시,삼도1동,과실 및 채소 소매업,286,90775166,11180775.765,2021-07-28
2021-02,제주시,삼도1동,슈퍼마켓,17527,535527674,11180775.765,2021-07-28
2021-02,제주시,삼도1동,서양식 음식점업,633,10406600,11180775.765,2021-07-28
2021-02,제주시,삼도1동,빵 및 과자류 소매업,1593,30228880,11180775.765,2021-07-28
2021-02,제주시,삼도1동,비알콜 음료점업,469,4421840,11180775.765,2021-07-28
2021-02,제주시,삼도1동,기타 주점업,91,14420010,11180775.765,2021-07-28
2021-02,제주시,삼도1동,기타 외국식 음식점업,121,3286500,11180775.765,2021-07-28
2021-02,제주시,삼도1동,그외 기타 종합 소매업,12,12510000,11180775.765,2021-07-28
2021-02,제주시,삼도1동,수산물 소매업,25,2542000,11180775.765,2021-07-28
2021-02,제주시,애월읍,자동차 임대업,246,14322060,41776813.216,2021-07-28
2021-02,제주시,삼양동,과실 및 채소 소매업,492,81912405,20220331.942,2021-07-28
2021-02,제주시,삼양동,그외 기타 종합 소매업,6,4100000,20220331.942,2021-07-28
2021-02,제주시,애월읍,골프장 운영업,2345,563153490,41776813.216,2021-07-28
2021-02,제주시,애월읍,건강보조식품 소매업,4,540000,41776813.216,2021-07-28
2021-02,제주시,아라동,화장품 및 방향제 소매업,167,13720900,39749298.34,2021-07-28
2021-02,제주시,아라동,한식 음식점업,25133,997728096,39749298.34,2021-07-28
2021-02,제주시,아라동,"피자, 햄버거, 샌드위치 및 유사 음식점업",3314,78906830,39749298.34,2021-07-28
2021-02,제주시,아라동,체인화 편의점,37994,389075330,39749298.34,2021-07-28
2021-02,제주시,애월읍,과실 및 채소 소매업,1317,126901155,41776813.216,2021-07-28
2021-02,제주시,아라동,차량용 주유소 운영업,6682,400003384,39749298.34,2021-07-28
2021-02,제주시,아라동,중식 음식점업,2164,68483160,39749298.34,2021-07-28
2021-02,제주시,아라동,전시 및 행사 대행업,29,11615700,39749298.34,2021-07-28
2021-02,제주시,아라동,일식 음식점업,1776,118620100,39749298.34,2021-07-28
2021-02,제주시,아라동,육류 소매업,796,85694090,39749298.34,2021-07-28
2021-02,제주시,아라동,욕탕업,28,221500,39749298.34,2021-07-28
2021-02,제주시,아라동,여행사업,1,150000,39749298.34,2021-07-28
2021-02,제주시,아라동,차량용 가스 충전업,345,57964238,39749298.34,2021-07-28
2021-02,제주시,아라동,여관업,444,53774140,39749298.34,2021-07-28
2021-02,제주시,애월읍,관광 민예품 및 선물용품 소매업,4590,95333740,41776813.216,2021-07-28
2021-02,제주시,애월읍,그외 기타 종합 소매업,25,11270000,41776813.216,2021-07-28
2021-02,제주시,애월읍,일반유흥 주점업,1,130000,41776813.216,2021-07-28
2021-02,제주시,애월읍,육류 소매업,269,53657509,41776813.216,2021-07-28
2021-02,제주시,애월읍,여관업,2490,231637132,41776813.216,2021-07-28
2021-02,제주시,애월읍,스포츠 및 레크레이션 용품 임대업,558,16071000,41776813.216,2021-07-28
2021-02,제주시,애월읍,슈퍼마켓,9039,237151090,41776813.216,2021-07-28
2021-02,제주시,애월읍,수산물 소매업,190,14436000,41776813.216,2021-07-28
2021-02,제주시,애월읍,그외 기타 스포츠시설 운영업,69,11272900,41776813.216,2021-07-28
2021-02,제주시,애월읍,서양식 음식점업,14944,359405219,41776813.216,2021-07-28
2021-02,제주시,애월읍,비알콜 음료점업,5044,60236290,41776813.216,2021-07-28
2021-02,제주시,애월읍,마사지업,4,800000,41776813.216,2021-07-28
2021-02,제주시,애월읍,기타음식료품위주종합소매업,19680,1216709583,41776813.216,2021-07-28
2021-02,제주시,애월읍,기타 주점업,9,1770000,41776813.216,2021-07-28
2021-02,제주시,애월읍,기타 외국식 음식점업,953,23529500,41776813.216,2021-07-28
2021-02,제주시,애월읍,기타 수상오락 서비스업,1,160000,41776813.216,2021-07-28
2021-02,제주시,애월읍,빵 및 과자류 소매업,6840,150687230,41776813.216,2021-07-28
2021-02,제주시,삼양동,관광 민예품 및 선물용품 소매업,4,4236860,20220331.942,2021-07-28
2021-02,제주시,아라동,스포츠 및 레크레이션 용품 임대업,324,29465600,39749298.34,2021-07-28
2021-02,제주시,아라동,수산물 소매업,210,15282910,39749298.34,2021-07-28
2021-02,제주시,삼양동,전시 및 행사 대행업,2,148000,20220331.942,2021-07-28
2021-02,제주시,삼양동,일식 음식점업,619,33718300,20220331.942,2021-07-28
2021-02,제주시,삼양동,육류 소매업,719,113856171,20220331.942,2021-07-28
2021-02,제주시,삼양동,욕탕업,326,10178000,20220331.942,2021-07-28
2021-02,제주시,삼양동,여관업,86,6774560,20220331.942,2021-07-28
2021-02,제주시,삼양동,스포츠 및 레크레이션 용품 임대업,535,19560500,20220331.942,2021-07-28
2021-02,제주시,삼양동,중식 음식점업,1620,43131710,20220331.942,2021-07-28
2021-02,제주시,삼양동,슈퍼마켓,18811,701166645,20220331.942,2021-07-28
2021-02,제주시,삼양동,서양식 음식점업,2825,46667650,20220331.942,2021-07-28
2021-02,제주시,삼양동,빵 및 과자류 소매업,2956,49356230,20220331.942,2021-07-28
2021-02,제주시,삼양동,비알콜 음료점업,3882,29131490,20220331.942,2021-07-28
2021-02,제주시,삼양동,기타음식료품위주종합소매업,1948,60994380,20220331.942,2021-07-28
2021-02,제주시,삼양동,기타 주점업,21,2949000,20220331.942,2021-07-28
2021-02,제주시,삼양동,기타 외국식 음식점업,73,3974000,20220331.942,2021-07-28
2021-02,제주시,삼양동,수산물 소매업,288,38360100,20220331.942,2021-07-28
2021-02,제주시,아라동,슈퍼마켓,23541,677496957,39749298.34,2021-07-28
2021-02,제주시,삼양동,차량용 가스 충전업,196,29174010,20220331.942,2021-07-28
2021-02,제주시,삼양동,체인화 편의점,17039,175252490,20220331.942,2021-07-28
2021-02,제주시,아라동,서양식 음식점업,10062,219126860,39749298.34,2021-07-28
2021-02,제주시,아라동,빵 및 과자류 소매업,5422,103439290,39749298.34,2021-07-28
2021-02,제주시,아라동,비알콜 음료점업,8937,79216020,39749298.34,2021-07-28
2021-02,제주시,아라동,마사지업,3,185000,39749298.34,2021-07-28
2021-02,제주시,아라동,기타음식료품위주종합소매업,3629,243503880,39749298.34,2021-07-28
2021-02,제주시,아라동,기타 외국식 음식점업,1320,43320500,39749298.34,2021-07-28
2021-02,제주시,삼양동,차량용 주유소 운영업,4275,296214605,20220331.942,2021-07-28
2021-02,제주시,아라동,그외 기타 종합 소매업,45,26340000,39749298.34,2021-07-28
2021-02,제주시,아라동,과실 및 채소 소매업,370,29217800,39749298.34,2021-07-28
2021-02,제주시,아라동,골프장 운영업,1943,213613131,39749298.34,2021-07-28
2021-02,제주시,아라동,건강보조식품 소매업,14,4113300,39749298.34,2021-07-28
2021-02,제주시,삼양동,화장품 및 방향제 소매업,450,20152470,20220331.942,2021-07-28
2021-02,제주시,삼양동,한식 음식점업,12082,423362805,20220331.942,2021-07-28
2021-02,제주시,삼양동,"피자, 햄버거, 샌드위치 및 유사 음식점업",2473,36979950,20220331.942,2021-07-28
2021-02,제주시,아라동,관광 민예품 및 선물용품 소매업,9,149500,39749298.34,2021-07-28
2021-02,제주시,용담2동,자동차 임대업,8366,701012699,14518516.52,2021-07-28
2021-02,제주시,화북동,서양식 음식점업,1440,25621800,24713231.63,2021-07-28
2021-02,제주시,용담2동,차량용 주유소 운영업,10366,480652006,14518516.52,2021-07-28
2021-02,제주시,추자면,수산물 소매업,52,6377500,1657455.7880000002,2021-07-28
2021-02,제주시,추자면,서양식 음식점업,96,1208000,1657455.7880000002,2021-07-28
2021-02,제주시,추자면,비알콜 음료점업,64,921500,1657455.7880000002,2021-07-28
2021-02,제주시,추자면,기타 주점업,22,6325000,1657455.7880000002,2021-07-28
2021-02,제주시,추자면,과실 및 채소 소매업,55,6527160,1657455.7880000002,2021-07-28
2021-02,제주시,조천읍,휴양콘도 운영업,780,139762820,22730834.544,2021-07-28
2021-02,제주시,추자면,슈퍼마켓,951,32753140,1657455.7880000002,2021-07-28
2021-02,제주시,조천읍,화장품 및 방향제 소매업,56,3368400,22730834.544,2021-07-28
2021-02,제주시,조천읍,한식 음식점업,26117,966431120,22730834.544,2021-07-28
2021-02,제주시,조천읍,"피자, 햄버거, 샌드위치 및 유사 음식점업",2508,47266680,22730834.544,2021-07-28
2021-02,제주시,조천읍,체인화 편의점,24815,255384501,22730834.544,2021-07-28
2021-02,제주시,조천읍,차량용 주유소 운영업,7693,428616313,22730834.544,2021-07-28
2021-02,제주시,조천읍,차량용 가스 충전업,377,54231540,22730834.544,2021-07-28
2021-02,제주시,조천읍,중식 음식점업,1508,40767940,22730834.544,2021-07-28
2021-02,제주시,조천읍,호텔업,72,10052908,22730834.544,2021-07-28
2021-02,제주시,조천읍,전시 및 행사 대행업,2053,54287600,22730834.544,2021-07-28
2021-02,제주시,추자면,스포츠 및 레크레이션 용품 임대업,28,1149000,1657455.7880000002,2021-07-28
2021-02,제주시,추자면,여행사업,1,70000,1657455.7880000002,2021-07-28
2021-02,제주시,한경면,내항 여객 운송업,35,1130000,8023380.283,2021-07-28
2021-02,제주시,한경면,기타음식료품위주종합소매업,2824,116485330,8023380.283,2021-07-28
2021-02,제주시,한경면,기타 주점업,7,1030000,8023380.283,2021-07-28
2021-02,제주시,한경면,기타 외국식 음식점업,169,5793024,8023380.283,2021-07-28
2021-02,제주시,한경면,기타 수상오락 서비스업,49,1189000,8023380.283,2021-07-28
2021-02,제주시,한경면,그외 기타 종합 소매업,11,6260000,8023380.283,2021-07-28
2021-02,제주시,추자면,여관업,39,6922000,1657455.7880000002,2021-07-28
2021-02,제주시,한경면,그외 기타 스포츠시설 운영업,6,2930000,8023380.283,2021-07-28
2021-02,제주시,한경면,과실 및 채소 소매업,765,66871250,8023380.283,2021-07-28
2021-02,제주시,한경면,골프장 운영업,1180,274504550,8023380.283,2021-07-28
2021-02,제주시,추자면,한식 음식점업,584,41028000,1657455.7880000002,2021-07-28
2021-02,제주시,추자면,체인화 편의점,1136,17186020,1657455.7880000002,2021-07-28
2021-02,제주시,추자면,차량용 주유소 운영업,184,20335300,1657455.7880000002,2021-07-28
2021-02,제주시,추자면,차량용 가스 충전업,39,4320000,1657455.7880000002,2021-07-28
2021-02,제주시,한경면,관광 민예품 및 선물용품 소매업,32,428000,8023380.283,2021-07-28
2021-02,제주시,한경면,비알콜 음료점업,355,7460500,8023380.283,2021-07-28
2021-02,제주시,조천읍,일식 음식점업,994,83839000,22730834.544,2021-07-28
2021-02,제주시,조천읍,육류 소매업,629,101147156,22730834.544,2021-07-28
2021-02,제주시,조천읍,골프장 운영업,2006,351412150,22730834.544,2021-07-28
2021-02,제주시,조천읍,건강보조식품 소매업,4,1250000,22730834.544,2021-07-28
2021-02,제주시,일도2동,화장품 및 방향제 소매업,339,37824420,27171870.09,2021-07-28
2021-02,제주시,일도2동,한식 음식점업,21025,814586237,27171870.09,2021-07-28
2021-02,제주시,일도2동,"피자, 햄버거, 샌드위치 및 유사 음식점업",6416,68518800,27171870.09,2021-07-28
2021-02,제주시,일도2동,체인화 편의점,25265,245218760,27171870.09,2021-07-28
2021-02,제주시,조천읍,과실 및 채소 소매업,253,42982500,22730834.544,2021-07-28
2021-02,제주시,일도2동,차량용 주유소 운영업,4744,214330042,27171870.09,2021-07-28
2021-02,제주시,일도2동,전시 및 행사 대행업,222,746000,27171870.09,2021-07-28
2021-02,제주시,일도2동,일식 음식점업,510,40850000,27171870.09,2021-07-28
2021-02,제주시,일도2동,일반유흥 주점업,135,23425000,27171870.09,2021-07-28
2021-02,제주시,일도2동,육류 소매업,1680,109741130,27171870.09,2021-07-28
2021-02,제주시,일도2동,욕탕업,121,969500,27171870.09,2021-07-28
2021-02,제주시,일도2동,여행사업,20,12777620,27171870.09,2021-07-28
2021-02,제주시,일도2동,중식 음식점업,802,22960539,27171870.09,2021-07-28
2021-02,제주시,조천읍,일반유흥 주점업,10,706000,22730834.544,2021-07-28
2021-02,제주시,조천읍,관광 민예품 및 선물용품 소매업,887,25622946,22730834.544,2021-07-28
